measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,California,Both,All ages,Alcohol use disorders,Number,2017,1499.2426392251955,1688.1729514093288,1323.4974079899014
Deaths,New Mexico,Both,All ages,Alcohol use disorders,Number,2018,276.480084299556,332.4057708274514,226.9366141181198
Deaths,Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,408.649097600947,512.4642012580196,322.3629580312749
Deaths,Georgia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,488.1834151442364,593.2156549683286,398.0189169108219
Deaths,Hawaii,Both,All ages,Liver cancer due to alcohol use,Number,2016,43.80608297310125,50.51882950115894,36.98331721084881
Deaths,Massachusetts,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,337.5727251255288,411.2392930867414,279.67007171923507
Deaths,Hawaii,Both,All ages,Alcohol use disorders,Number,2016,33.581762878926874,36.91304483602369,30.477779490803048
Deaths,New Mexico,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,205.3642092315614,236.50198439213204,178.79605327928897
Deaths,Hawaii,Both,All ages,Alcoholic cardiomyopathy,Number,2016,37.24693919753442,44.95113612936238,24.99628193531976
Deaths,Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,410.20460061234036,470.3446240093071,352.5815969443718
Deaths,Idaho,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,81.59143532456154,94.81611112199184,70.37604037971713
Deaths,Rhode Island,Both,All ages,Liver cancer due to alcohol use,Number,2017,26.71438679722244,33.62963604090708,20.195653034602067
Deaths,Pennsylvania,Both,All ages,Alcohol use disorders,Number,2017,471.77254349540544,535.6642435576246,412.05768094720804
Deaths,Massachusetts,Both,All ages,Liver cancer due to alcohol use,Number,2015,164.4202784304231,187.49304716997858,140.97909379140071
Deaths,Washington,Both,All ages,Liver cancer due to alcohol use,Number,2018,194.28804119918624,245.76745486348165,147.41867434133061
Deaths,New Mexico,Both,All ages,Alcohol use disorders,Number,2016,283.5180605966952,308.5362584378456,263.4552016349041
Deaths,Iowa,Both,All ages,Alcoholic cardiomyopathy,Number,2018,42.88395721260748,59.25622074214392,28.36320464732183
Deaths,Kentucky,Both,All ages,Liver cancer due to alcohol use,Number,2018,105.66088500792989,143.08017446518366,74.77853368234241
Deaths,Arkansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2015,185.4334124514751,209.53874159794555,162.22342777420022
Deaths,Rhode Island,Both,All ages,Alcoholic cardiomyopathy,Number,2017,12.258871504551525,17.618675236794054,7.8169259799843145
Deaths,Missouri,Both,All ages,Alcoholic cardiomyopathy,Number,2017,89.35135739988843,116.93404831227552,68.92083083601892
Deaths,South Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,308.5161336474638,377.4787918462192,251.3526418475212
Deaths,New Mexico,Both,All ages,Alcoholic cardiomyopathy,Number,2018,29.903138961230585,44.294231567681635,20.18440196992265
Deaths,Pennsylvania,Both,All ages,Alcoholic cardiomyopathy,Number,2017,228.36304922474542,291.36358104758045,175.82294176355379
Deaths,Montana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,60.7242924444314,74.09217867823625,49.44616350562118
Deaths,Kansas,Both,All ages,Liver cancer due to alcohol use,Number,2018,54.53622592317232,69.64516127445772,41.75832869955855
Deaths,Texas,Both,All ages,Liver cancer due to alcohol use,Number,2016,720.2815501987953,804.850375434835,633.4868750762336
Deaths,Wisconsin,Both,All ages,Liver cancer due to alcohol use,Number,2016,118.2920442420363,136.87881676474547,101.207655836564
Deaths,Minnesota,Both,All ages,Liver cancer due to alcohol use,Number,2017,105.30110671364768,128.8808446771831,85.17624984079221
Deaths,Wisconsin,Both,All ages,Alcohol use disorders,Number,2016,313.2231266595402,336.33363653365944,291.1964812141231
Deaths,Colorado,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,300.3101782148547,366.8217880246172,244.0270794434112
Deaths,New York,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,779.8003584318768,974.3716595558427,619.9302397769957
Deaths,Kansas,Both,All ages,Alcohol use disorders,Number,2018,120.5823405847655,145.65047007673599,99.41432711889644
Deaths,North Dakota,Both,All ages,Alcohol use disorders,Number,2018,38.2095999966061,44.97123514570234,32.242274376098855
Deaths,Alaska,Both,All ages,Liver cancer due to alcohol use,Number,2018,17.813374465531485,23.559798325720216,13.223953398192501
Deaths,Minnesota,Both,All ages,Alcohol use disorders,Number,2017,262.69407649598764,302.08632908620916,227.0228137392057
Deaths,Kansas,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,142.64058637406458,178.69104767696513,111.50737607434877
Deaths,Wisconsin,Both,All ages,Alcoholic cardiomyopathy,Number,2016,105.49115409590392,138.4516817991915,81.45226794482522
Deaths,Kentucky,Both,All ages,Alcoholic cardiomyopathy,Number,2018,78.93019654033543,107.82393997156542,56.29947426443418
Deaths,Florida,Both,All ages,Liver cancer due to alcohol use,Number,2017,428.18411000812097,518.4215931199504,345.7743869732039
Deaths,Wyoming,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,34.65729922804216,40.737746340669275,29.68922895973988
Deaths,Montana,Both,All ages,Alcohol use disorders,Number,2017,74.78297058899425,86.00541178032341,64.70667176598407
Deaths,Colorado,Both,All ages,Liver cancer due to alcohol use,Number,2015,89.7835693823238,102.74253331947301,77.10696850700151
Deaths,Alabama,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,324.0255627583047,406.34972975681023,257.44435972551224
Deaths,Ohio,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,948.1000535289862,1186.678556394312,747.5222482080239
Deaths,United States of America,Both,All ages,Liver cancer due to alcohol use,Number,2018,6989.303005825103,8161.42932209645,5816.678926518805
Deaths,Rhode Island,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,57.32198036512529,70.95445349811104,46.17287768638783
Deaths,Kansas,Both,All ages,Alcoholic cardiomyopathy,Number,2018,44.40066059169073,59.39713469155819,32.211056089886604
Deaths,Washington,Both,All ages,Alcoholic cardiomyopathy,Number,2018,131.8659804646583,174.99383836032806,90.24066465474003
Deaths,Kentucky,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,276.5777814329799,349.67848448743683,215.51446645661403
Deaths,Indiana,Both,All ages,Liver cancer due to alcohol use,Number,2016,124.51956187152719,145.91497605104732,105.03257941552536
Deaths,New Hampshire,Both,All ages,Liver cancer due to alcohol use,Number,2016,33.40595974164748,40.71688883322055,26.947979991687884
Deaths,New York,Both,All ages,Liver cancer due to alcohol use,Number,2018,411.472362781048,525.1141835572527,314.7044729642329
Deaths,New York,Both,All ages,Alcohol use disorders,Number,2018,773.3930596196434,924.2397570438736,639.7499767131344
Deaths,West Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2018,47.035130946288746,67.9937913245707,30.557900136048655
Deaths,West Virginia,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,140.66519665476363,176.86243663582508,112.33794463136503
Deaths,New Hampshire,Both,All ages,Alcohol use disorders,Number,2016,77.95941245221374,87.33964871611012,70.28440411971009
Deaths,New York,Both,All ages,Alcoholic cardiomyopathy,Number,2018,240.64172850225646,344.00055587257486,157.53247490120455
Deaths,Alaska,Both,All ages,Alcoholic cardiomyopathy,Number,2018,14.304040097516056,18.932491968037485,10.866473935695826
Deaths,United States of America,Both,All ages,Alcohol use disorders,Number,2018,14162.047336428559,14597.786054673845,13772.566575980742
Deaths,Idaho,Both,All ages,Liver cancer due to alcohol use,Number,2017,27.976733115586313,34.618643727035625,22.060305507303056
Deaths,Kentucky,Both,All ages,Alcohol use disorders,Number,2016,232.4328116753452,254.0852616934373,211.80793202625824
Deaths,Arizona,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,464.8276568993761,579.3409389237839,363.13227432684124
Deaths,Rhode Island,Both,All ages,Alcohol use disorders,Number,2017,53.09775443576664,61.67569487233837,45.299655718889596
Deaths,West Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2016,38.627203534322675,47.124970272349614,30.680264718205937
Deaths,West Virginia,Both,All ages,Alcohol use disorders,Number,2016,111.61722806516616,123.42830509290987,101.00716664074379
Deaths,Florida,Both,All ages,Alcoholic cardiomyopathy,Number,2017,461.95757102534907,591.0950220053195,360.463813180539
Deaths,Illinois,Both,All ages,Alcohol use disorders,Number,2016,474.8378458089687,508.9144335944213,440.63993917336137
Deaths,West Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2016,40.324257047459824,52.029208523666114,30.668726936336434
Deaths,West Virginia,Both,All ages,Alcohol use disorders,Number,2018,103.01549486358739,124.1198834720784,83.63824899850461
Deaths,Alabama,Both,All ages,Liver cancer due to alcohol use,Number,2016,87.23611807239472,103.12097034156913,72.07519960715697
Deaths,Texas,Both,All ages,Alcoholic cardiomyopathy,Number,2016,289.1441967775591,384.122043235721,220.65451534816583
Deaths,Tennessee,Both,All ages,Liver cancer due to alcohol use,Number,2017,135.3066337440824,172.96469127987362,104.41271721325283
Deaths,Alabama,Both,All ages,Alcoholic cardiomyopathy,Number,2016,101.82729941128015,127.95430693689183,79.88174378460444
Deaths,United States of America,Both,All ages,Alcoholic cardiomyopathy,Number,2018,5737.268481125988,7231.80632681396,4638.032191388679
Deaths,Utah,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,99.78455019613813,117.35464437231441,85.28693566879322
Deaths,Alabama,Both,All ages,Alcohol use disorders,Number,2018,187.48269217580219,221.37335879298226,153.70875921592804
Deaths,Minnesota,Both,All ages,Alcoholic cardiomyopathy,Number,2017,73.29895067028939,104.29169689850613,48.00685873505112
Deaths,North Carolina,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,567.0642947132233,713.9629948806457,447.27573120758666
Deaths,Oregon,Both,All ages,Liver cancer due to alcohol use,Number,2018,111.38149099404292,143.68121942611205,84.23584176313877
Deaths,Oregon,Both,All ages,Alcohol use disorders,Number,2018,305.0467007872401,367.76743840967515,255.7889821437226
Deaths,Wisconsin,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,273.8836237496236,314.8056256303096,237.39737371295786
Deaths,Tennessee,Both,All ages,Alcoholic cardiomyopathy,Number,2017,148.13870381984344,196.04282703385897,110.84145695239928
Deaths,Idaho,Both,All ages,Alcohol use disorders,Number,2017,69.80605223877538,79.96593627871552,60.40439728782215
Deaths,Louisiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,268.3414279969153,311.4133255991333,230.33099597356423
Deaths,Wyoming,Both,All ages,Alcohol use disorders,Number,2018,46.215469011145295,53.15054206464589,39.98649633431467
Deaths,Indiana,Both,All ages,Alcoholic cardiomyopathy,Number,2016,117.42993771909816,144.29836256259745,92.4955386712577
Deaths,North Dakota,Both,All ages,Alcohol use disorders,Number,2016,39.32740857746447,43.64217348230206,35.28454032750339
Deaths,New Jersey,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,412.74831802146974,472.23385978896215,357.26198191650644
Deaths,Louisiana,Both,All ages,Alcohol use disorders,Number,2018,152.83773311269013,183.219728272032,125.46020885515067
Deaths,Idaho,Both,All ages,Alcoholic cardiomyopathy,Number,2017,20.097909230572885,29.408819619790233,13.283781212971332
Deaths,Wyoming,Both,All ages,Liver cancer due to alcohol use,Number,2018,12.314426376676822,15.999081308835635,8.96880017667922
Deaths,Georgia,Both,All ages,Alcohol use disorders,Number,2017,461.6226405413865,525.1674213118954,406.91681752562977
Deaths,Wyoming,Both,All ages,Alcoholic cardiomyopathy,Number,2018,7.3642227846690576,10.623901777160182,5.191709260558092
Deaths,Mississippi,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2017,174.8616103887215,215.09216106545497,142.39531562209714
Deaths,Alaska,Both,All ages,Alcohol use disorders,Number,2016,89.49959212970202,97.51698436681397,82.23796195569346
Deaths,Alaska,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2018,40.96005597550629,50.88438514818941,32.60168748142863
Deaths,Illinois,Both,All ages,Liver cancer due to alcohol use,Number,2019,266.5571529053211,350.94294667911646,196.72253488526505
Deaths,Ohio,Both,All ages,Liver cancer due to alcohol use,Number,2018,291.6297653482403,378.9779136264095,215.2664518418094
Deaths,Delaware,Both,All ages,Liver cancer due to alcohol use,Number,2017,22.596386290151514,28.173214609711984,17.799264018930327
Deaths,Delaware,Both,All ages,Alcohol use disorders,Number,2017,46.74070333787819,52.9255598783338,41.19308256258985
Deaths,Nevada,Both,All ages,Liver cancer due to alcohol use,Number,2017,52.64320939394813,64.6008910874436,41.94892492582943
Deaths,Nevada,Both,All ages,Alcohol use disorders,Number,2017,201.6021942407251,228.91809667219383,176.26847148280302
Deaths,West Virginia,Both,All ages,Alcoholic cardiomyopathy,Number,2018,41.93705706459794,56.55035982698339,30.734422326433403
Deaths,Virginia,Both,All ages,Liver cancer due to alcohol use,Number,2016,154.57082232366707,179.06114367775874,132.57687682327344
Deaths,Nebraska,Both,All ages,Alcoholic cardiomyopathy,Number,2019,22.86852626362219,32.828121453170404,15.371213301241236
Deaths,Idaho,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2019,80.95617460350063,103.92321279593955,62.115923632423204
Deaths,Oregon,Both,All ages,Alcoholic cardiomyopathy,Number,2018,76.97599097420189,107.11748340582557,50.477197819677926
Deaths,Maine,Both,All ages,Liver cancer due to alcohol use,Number,2018,36.427317764971555,49.40508518978345,25.621598159252315
Deaths,Indiana,Both,All ages,Cirrhosis and other chronic liver diseases due to alcohol use,Number,2016,386.3533984012594,498.7294244811205,292.568829482303
Deaths,South Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2017,14.51204414863813,17.63989003151545,11.597915387055941
Deaths,South Dakota,Both,All ages,Alcohol use disorders,Number,2017,47.06627751138634,53.453157839649535,41.31792812169483
Deaths,Alabama,Both,All ages,Alcohol use disorders,Number,2016,190.56891864572808,204.9185775204285,176.53193344465225
Deaths,Texas,Both,All ages,Alcoholic cardiomyopathy,Number,2019,318.84601538306504,448.44322514378416,232.4921481760323
Deaths,Delaware,Both,All ages,Alcoholic cardiomyopathy,Number,2017,19.928804347546244,25.23458462630178,15.372504410692684
Deaths,North Dakota,Both,All ages,Liver cancer due to alcohol use,Number,2018,12.87653443374344,16.33033452878339,9.783868633707456
